"player_id","player","ppg","apg","rpg","hof","first_seas","last_seas","AllStarCount","nba mvp","nba roy","dpoy","All-NBA 2nd Team","All-NBA 1st Team","All-Defense 1st Team","All-Defense 2nd Team","All-Rookie 1st Team","All-NBA 3rd Team","All-Rookie 2nd Team","Finals MVP","Championships","hof_probability"
3463,"LeBron James",27.1694444444444,7.31944444444444,7.51041666666667,FALSE,2004,2024,19,4,1,0,3,13,5,1,1,2,0,4,4,1
1204,"Kareem Abdul-Jabbar",24.6070512820513,3.62820512820513,11.1794871794872,TRUE,1970,1989,19,6,1,0,5,10,5,6,1,0,0,2,6,1
3000,"Kobe Bryant",24.9947994056464,4.6849925705795,5.23551263001486,TRUE,1997,2016,18,1,0,0,2,11,9,3,0,2,1,2,5,1
1381,"Julius Erving",24.1560740144811,4.16411906677393,8.467417538214,TRUE,1972,1987,16,1,0,0,2,5,1,0,1,0,0,0,3,0.999999999999338
3092,"Tim Duncan",19.0344827586207,3.03520114942529,10.8412356321839,TRUE,1998,2016,15,2,1,0,3,10,8,7,1,2,0,3,5,1
2936,"Kevin Garnett",17.8324213406293,3.72435020519836,10.0287277701778,TRUE,1996,2016,15,1,0,1,3,4,9,3,0,2,1,0,1,0.99999999999867
2751,"Shaquille O'Neal",23.6917978458989,2.50704225352113,10.8525269262635,TRUE,1993,2011,15,1,1,0,2,8,0,3,1,4,0,3,4,1
3116,"Dirk Nowitzki",20.7358738501971,2.3988173455979,7.54862023653088,TRUE,1999,2019,14,1,0,0,5,4,0,0,0,3,0,1,1,0.999999999963503
2252,"Karl Malone",25.0189701897019,3.55555555555556,10.1409214092141,TRUE,1986,2004,14,2,0,0,2,11,3,1,1,1,0,0,0,1
2193,"Michael Jordan",30.1231343283582,5.25466417910448,6.22388059701493,TRUE,1985,2003,14,5,1,1,1,10,9,0,1,0,0,6,6,1
710,"Jerry West",27.0300429184549,6.6931330472103,5.75751072961373,TRUE,1961,1974,14,0,0,0,2,10,4,1,0,0,0,1,1,0.99999999356796
3770,"Kevin Durant",27.3383233532934,4.34630738522954,7.05489021956088,FALSE,2008,2024,13,1,1,0,4,6,0,0,1,0,0,2,2,0.999999999999693
3445,"Dwyane Wade",21.9781783681214,5.40891840607211,4.68026565464896,TRUE,2004,2019,13,0,0,0,3,2,0,3,1,3,0,1,3,0.999960469919574
1605,"Moses Malone",20.3298969072165,1.33058419243986,12.2570446735395,TRUE,1975,1995,13,3,0,0,4,4,1,1,1,0,0,1,1,1
778,"John Havlicek",20.7834645669291,4.81417322834646,6.30472440944882,TRUE,1963,1978,13,0,0,0,7,4,5,3,1,0,0,1,8,0.999999985774718
699,"Wilt Chamberlain",30.066028708134,4.44306220095694,22.8937799043062,TRUE,1960,1973,13,4,0,0,3,7,2,0,0,0,0,1,2,1
420,"Bob Cousy",18.3549783549784,7.52705627705628,5.17965367965368,TRUE,1951,1970,13,1,0,0,2,10,0,0,0,0,0,0,6,1
3585,"Chris Paul",17.788961038961,9.44155844155844,4.48214285714286,FALSE,2006,2024,12,0,1,0,5,4,7,2,1,2,0,0,0,0.999995484733324
2176,"Hakeem Olajuwon",21.7657512116317,2.47011308562197,11.1050080775444,TRUE,1985,2002,12,1,0,2,3,6,5,4,1,3,0,2,2,0.999999999999883
1878,"Magic Johnson",19.5441501103753,11.1931567328918,7.23951434878587,TRUE,1980,1996,12,3,0,0,1,9,0,0,1,0,0,3,5,1
2003,"Isiah Thomas",19.2257405515832,9.25536261491318,3.55260469867211,TRUE,1982,1994,12,0,0,0,2,3,0,0,1,0,0,1,2,0.999971504347494
1875,"Larry Bird",24.2931995540691,6.3489409141583,10.0044593088071,TRUE,1980,1992,12,3,1,0,1,9,0,3,1,0,0,2,3,1
1447,"George Gervin",25.0896226415094,2.63962264150943,5.28490566037736,TRUE,1973,1986,12,0,0,0,2,5,0,0,1,0,0,0,0,0.99983481650087
1101,"Elvin Hayes",20.9616270145817,1.84036838066002,12.4934765924789,TRUE,1969,1984,12,0,0,0,3,3,0,2,1,0,0,0,1,0.999429369168511
856,"Rick Barry",24.7833333333333,4.85490196078431,6.72843137254902,TRUE,1966,1980,12,0,1,0,1,5,0,0,1,0,0,1,1,0.999993335946745
713,"Oscar Robertson",25.6826923076923,9.50673076923077,7.50384615384615,TRUE,1961,1974,12,1,0,0,2,9,0,0,0,0,0,0,1,0.999999999999336
610,"Bill Russell",15.079958463136,4.25752855659398,22.4506749740395,TRUE,1957,1969,12,5,0,0,8,3,1,0,0,0,0,0,11,1
328,"Dolph Schayes",18.5120481927711,3.08433734939759,11.3012048192771,TRUE,1950,1964,12,0,0,0,6,6,0,0,0,0,0,0,1,0.999966263237106
3436,"Chris Bosh",19.2486002239642,2.01007838745801,8.501679731243,TRUE,2004,2016,11,0,0,0,1,0,0,0,1,0,0,0,2,0.99363388884316
2967,"Allen Iverson",26.6608315098468,6.15317286652079,3.71334792122538,TRUE,1997,2010,11,1,1,0,3,3,0,0,1,1,0,0,0,0.999999999482308
2264,"Patrick Ewing",20.9763313609467,1.87235841081995,9.81149619611158,TRUE,1986,2002,11,0,1,0,6,1,0,3,1,0,0,0,0,0.982122091962614
2162,"Charles Barkley",22.1407269338304,3.928238583411,11.6924510717614,TRUE,1985,2000,11,1,0,0,5,5,0,0,1,1,0,0,0,0.999999999863456
1338,"Artis Gilmore",18.7667419112114,2.29495861550038,12.2874341610233,TRUE,1972,1988,11,0,0,0,0,0,4,1,1,0,0,0,1,0.998614558814785
664,"Elgin Baylor",27.3628841607565,4.31442080378251,13.5496453900709,TRUE,1959,1972,11,0,1,0,0,10,0,0,0,0,0,0,0,0.999999592126427
549,"Bob Pettit",26.3636363636364,2.99116161616162,16.2234848484848,TRUE,1955,1965,11,2,0,0,1,10,0,0,0,0,0,0,1,1
3880,"James Harden",24.5725567620928,7.00493583415597,5.63178677196446,FALSE,2010,2024,10,1,0,0,0,6,0,0,0,1,1,0,0,0.999999999742817
3435,"Carmelo Anthony",22.4515873015873,2.71587301587302,6.1968253968254,FALSE,2004,2022,10,0,0,0,2,0,0,0,1,4,0,0,0,0.989646020293482
3146,"Paul Pierce",19.6552494415488,3.50558451228593,5.60461653015637,TRUE,1999,2017,10,0,0,0,1,0,0,0,1,3,0,1,1,0.995952360717675
3016,"Ray Allen",18.85,3.35461538461538,4.05538461538462,TRUE,1997,2014,10,0,0,0,1,0,0,0,0,1,1,0,2,0.972718160896768
2870,"Jason Kidd",12.6017253774263,8.69230769230769,6.2724658519051,TRUE,1995,2013,10,0,1,0,1,5,4,5,1,0,0,0,1,0.999263896742425
2494,"David Robinson",21.063829787234,2.47315096251266,10.6352583586626,TRUE,1990,2003,10,1,1,1,2,4,4,4,1,4,0,0,2,0.999999999952718
2183,"John Stockton",13.1057180851064,10.5093085106383,2.69348404255319,TRUE,1985,2003,10,0,0,0,6,2,0,5,0,3,0,0,0,0.931784069459542
2110,"Clyde Drexler",20.4373848987109,5.63996316758748,6.14825046040516,TRUE,1984,1998,10,0,0,0,2,1,0,0,0,2,0,0,1,0.996682139262565
666,"Hal Greer",19.2388591800357,4.04634581105169,5.04901960784314,TRUE,1959,1973,10,0,0,0,7,0,0,0,0,0,0,0,1,0.97762504078811
445,"Paul Arizin",22.8134642356241,2.33520336605891,8.5960729312763,TRUE,1951,1962,10,0,0,0,1,3,0,0,0,0,0,0,1,0.998484522952456
3903,"Stephen Curry",24.7085650723026,6.46607341490545,4.74416017797553,FALSE,2010,2024,9,2,0,0,3,4,0,0,1,1,0,1,4,1
3849,"Russell Westbrook",22.1915467625899,8.3273381294964,7.26978417266187,FALSE,2009,2024,9,1,0,0,5,2,0,0,1,2,0,0,0,0.999999998152672
2585,"Gary Payton",16.3393258426966,6.71610486891386,3.94681647940075,TRUE,1991,2007,9,0,0,1,5,2,9,0,0,2,1,0,1,0.999975880666018
2058,"Dominique Wilkins",24.830540037244,2.49255121042831,6.67504655493482,TRUE,1983,1999,9,0,0,0,4,1,0,0,1,2,0,0,0,0.993071049317687
1723,"Robert Parish",14.4841713221601,1.35319677219119,9.1340782122905,TRUE,1977,1997,9,0,0,0,1,0,0,0,0,1,0,0,4,0.985171873522765
712,"Lenny Wilkens",16.5013927576602,6.69545032497679,4.67038068709378,TRUE,1961,1975,9,0,0,0,0,0,0,0,0,0,0,0,0,0.844634472999182
4066,"Anthony Davis",23.9631811487482,2.39175257731959,10.4565537555228,FALSE,2013,2024,8,0,0,0,0,4,2,2,1,0,0,0,1,0.9991242677619
4037,"Kyrie Irving",23.4394160583942,5.70948905109489,3.94160583941606,FALSE,2012,2024,8,0,1,0,1,0,0,0,1,2,0,0,1,0.99028394029522
3969,"Paul George",20.6929716399507,3.70406905055487,6.38964241676942,FALSE,2011,2024,8,0,0,0,0,1,2,2,0,5,1,0,0,0.973885342118607
3520,"Dwight Howard",15.6884057971014,1.34943639291465,11.7769726247987,FALSE,2005,2022,8,0,0,3,1,5,4,1,1,2,0,0,1,0.999973833183797
3166,"Vince Carter",16.695652173913,3.0590525632706,4.28682673588579,FALSE,1999,2020,8,0,1,0,1,0,0,0,1,1,0,0,0,0.705940331222903
3028,"Steve Nash",14.2867707477403,8.49219391947412,2.99260476581758,TRUE,1997,2014,8,2,0,0,2,3,0,0,0,2,0,0,0,0.999999999999811
3428,"Yao Ming",19.0267489711934,1.58230452674897,9.24691358024691,TRUE,2003,2011,8,0,0,0,2,0,0,0,1,3,0,0,0,0.924548326147517
2648,"Dikembe Mutombo",9.80685618729097,1.03678929765886,10.3336120401338,TRUE,1992,2009,8,0,0,4,1,0,3,3,1,2,0,0,0,0.961644792980811
1693,"Alex English",21.4694048616932,3.64710813076278,5.48030176026823,TRUE,1977,1991,8,0,0,0,3,0,0,0,0,0,0,0,0,0.85788000623129
1244,"Bob Lanier",20.0709071949948,3.13555787278415,10.1126173096976,TRUE,1971,1984,8,0,0,0,0,0,0,0,1,0,0,0,0,0.917433888961861
1260,"Dave Cowens",17.644908616188,3.79895561357702,13.6344647519582,TRUE,1971,1983,8,1,1,0,3,0,1,2,1,0,0,0,2,0.999999973131162
767,"Dave DeBusschere",16.0605714285714,2.85371428571429,10.992,TRUE,1963,1974,8,0,0,0,1,0,6,0,1,0,0,0,2,0.998629016621279
441,"Larry Foust",13.7062423500612,1.67441860465116,9.8421052631579,FALSE,1951,1962,8,0,0,0,1,1,0,0,0,0,0,0,0,0.662576469017959
419,"Bill Sharman",17.8129395218003,2.9549929676512,3.92827004219409,TRUE,1951,1961,8,0,0,0,3,4,0,0,0,0,0,0,4,0.998738710823
4164,"Giannis Antetokounmpo",22.8181818181818,4.69877883310719,9.61329715061058,FALSE,2014,2024,7,2,0,1,2,4,4,1,0,0,1,1,1,1
4077,"Damian Lillard",25.2035623409669,6.70101781170483,4.235368956743,FALSE,2013,2024,7,0,1,0,4,1,0,0,1,1,0,0,0,0.991936759092864
3686,"LaMarcus Aldridge",19.1059479553903,1.92936802973978,8.11895910780669,FALSE,2007,2022,7,0,0,0,2,0,0,0,1,3,0,0,0,0.855700167252164
3327,"Joe Johnson",15.9804228660924,3.91620986687549,3.96162881754111,FALSE,2002,2022,7,0,0,0,0,0,0,0,0,1,1,0,0,0.350101854997142
2863,"Grant Hill",16.7027290448343,4.14424951267056,6.01267056530214,TRUE,1995,2013,7,0,1,0,4,1,0,0,1,0,0,0,0,0.864461860271124
3096,"Tracy McGrady",19.5959488272921,4.43603411513859,5.62473347547974,TRUE,1998,2012,7,0,0,0,3,2,0,0,0,2,0,0,0,0.957958376365837
2696,"Alonzo Mourning",17.0775656324582,1.12887828162291,8.51670644391408,TRUE,1993,2008,7,0,0,2,1,1,2,0,1,0,0,0,1,0.988712361001885
2394,"Scottie Pippen",16.0780984719864,5.20797962648557,6.3616298811545,TRUE,1988,2004,7,0,0,0,2,3,8,2,0,2,0,0,6,0.999991952956284
2067,"James Worthy",17.6241900647948,3.01403887688985,5.08423326133909,TRUE,1983,1994,7,0,0,0,0,0,0,0,1,2,0,1,3,0.985184803003622
1938,"Kevin McHale",17.8527291452111,1.71987641606591,7.33470648815654,TRUE,1981,1993,7,0,0,0,0,1,3,3,1,0,0,0,3,0.966976162499845
1755,"Jack Sikma",15.6160794941283,3.15085817524842,9.77055103884372,TRUE,1978,1991,7,0,0,0,0,0,0,1,1,0,0,0,1,0.711746359502294
1259,"Dan Issel",22.5632183908046,2.38669950738916,9.14039408866995,TRUE,1971,1985,7,0,0,0,0,0,0,0,1,0,0,0,1,0.942994782956506
1197,"Jo Jo White",17.2031063321386,4.89247311827957,3.99641577060932,TRUE,1970,1981,7,0,0,0,2,0,0,0,1,0,0,1,2,0.963000727826726
1061,"Walt Frazier",18.8860606060606,6.10909090909091,5.85454545454545,TRUE,1968,1980,7,0,0,0,2,4,7,0,1,0,0,0,2,0.99996571884556
1008,"Louie Dampier",15.915625,4.88229166666667,2.64895833333333,TRUE,1968,1979,7,0,0,0,0,0,0,0,1,0,0,0,1,0.611277499631304
869,"Dave Bing",20.3407325194229,5.99001109877913,3.79578246392897,TRUE,1967,1978,7,0,1,0,1,2,0,0,1,0,0,0,0,0.965195030145088
1013,"Mel Daniels",18.4319248826291,1.78403755868545,14.9107981220657,TRUE,1968,1977,7,0,0,0,0,0,0,0,1,0,0,0,3,0.990410278750527
809,"Nate Thurmond",14.9761410788382,2.67116182572614,15.0041493775934,TRUE,1964,1977,7,0,0,0,0,0,2,3,1,0,0,0,0,0.718536826975126
762,"Chet Walker",18.2470930232558,2.06007751937985,7.08720930232558,TRUE,1963,1975,7,0,0,0,0,0,0,0,1,0,0,0,1,0.749920588001448
839,"Willis Reed",18.7430769230769,1.82461538461538,12.9446153846154,TRUE,1965,1974,7,1,1,0,4,1,1,0,1,0,0,2,2,0.999999998531878
801,"Jerry Lucas",16.9517490952955,3.29553679131484,15.6115802171291,TRUE,1964,1974,7,0,1,0,2,3,0,0,1,0,0,0,1,0.997604316306924
406,"Slater Martin",9.84832214765101,4.24161073825503,3.08993288590604,TRUE,1950,1960,7,0,0,0,5,0,0,0,0,0,0,0,5,0.91739643320225
325,"Dick McGuire",8.0230352303523,5.69783197831978,3.77235772357724,TRUE,1950,1960,7,0,0,0,1,0,0,0,0,0,0,0,0,0.10607752525028
337,"Ed Macauley",17.5257410296412,3.24336973478939,6.74726989079563,TRUE,1950,1959,7,0,0,0,1,3,0,0,0,0,0,0,1,0.961650539066767
248,"Harry Gallatin",12.966275659824,1.77126099706745,9.80058651026393,TRUE,1949,1958,7,0,0,0,1,1,0,0,0,0,0,0,0,0.47745408095943
4417,"Joel Embiid",27.390243902439,3.5609756097561,11.1756097560976,FALSE,2017,2024,6,1,0,0,4,0,0,3,1,0,0,0,0,0.9999996948339
3872,"DeMar DeRozan",21.0381315538608,3.99332697807436,4.41182078169685,FALSE,2010,2024,6,0,0,0,2,0,0,0,0,1,0,0,0,0.63288300857354
3685,"Kyle Lowry",14.5118613138686,6.23175182481752,4.35401459854015,FALSE,2007,2024,6,0,0,0,0,0,0,0,0,1,0,0,1,0.575657530997413
4023,"Jimmy Butler",18.22366710013,4.20676202860858,5.34980494148244,FALSE,2012,2024,6,0,0,0,0,0,0,5,0,4,0,0,0,0.123920661415712
3920,"Blake Griffin",18.9712418300654,3.99346405228758,7.98562091503268,FALSE,2011,2023,6,0,1,0,3,0,0,0,1,2,0,0,0,0.880166289389498
3356,"Tony Parker",15.5287081339713,5.61084529505582,2.70813397129187,TRUE,2002,2019,6,0,0,0,3,0,0,0,1,1,0,1,4,0.98683689844012
3342,"Pau Gasol",17.0424143556281,3.20146818923328,9.221044045677,TRUE,2002,2019,6,0,1,0,2,0,0,0,1,2,0,0,2,0.95799274102353
3366,"Amar'e Stoudemire",18.9054373522459,1.24113475177305,7.83924349881797,FALSE,2003,2016,6,0,1,0,4,1,0,0,1,0,0,0,0,0.770783624978683
2993,"Jermaine O'Neal",13.164193867458,1.35410484668645,7.18199802176063,FALSE,1997,2014,6,0,0,0,1,0,0,0,0,2,0,0,0,0.174135189621454
2544,"Shawn Kemp",14.6022835394862,1.62131303520457,8.40532825880114,FALSE,1990,2003,6,0,0,0,3,0,0,0,0,0,0,0,0,0.234660658410692
2449,"Mitch Richmond",21.0010245901639,3.48155737704918,3.89446721311475,TRUE,1989,2002,6,0,1,0,3,0,0,0,1,2,0,0,1,0.901635205226707
2248,"Joe Dumars",16.1110019646365,4.53045186640472,2.16404715127701,TRUE,1986,1999,6,0,0,0,1,0,4,1,1,2,0,1,2,0.98065480174953
1788,"Walter Davis",18.8973862536302,3.7541142303969,2.95546950629235,FALSE,1978,1992,6,0,1,0,2,0,0,0,1,0,0,0,0,0.494136391727157
1692,"Adrian Dantley",24.269109947644,2.96335078534031,5.71204188481675,TRUE,1977,1991,6,0,1,0,2,0,0,0,1,0,0,0,0,0.848423949947826
1329,"Tiny Archibald",18.8139269406393,7.39269406392694,2.33561643835616,TRUE,1971,1984,6,0,0,0,2,3,0,0,0,0,0,0,1,0.970420547157866
1362,"George McGinnis",20.2007125890736,3.6686460807601,10.9655581947743,TRUE,1972,1982,6,0,0,0,1,1,0,0,1,0,0,0,2,0.985418772336518
887,"Lou Hudson",20.1573033707865,2.73258426966292,4.41123595505618,TRUE,1967,1979,6,0,0,0,1,0,0,0,1,0,0,0,0,0.458972596902849
983,"Jimmy Jones",16.5685131195335,4.47376093294461,4.27113702623907,FALSE,1968,1977,6,0,0,0,0,0,0,0,1,0,0,0,0,0.353680822941777
681,"Bailey Howell",18.7052631578947,1.95052631578947,9.87684210526316,TRUE,1960,1971,6,0,0,0,1,0,0,0,0,0,0,0,2,0.862419921099298
615,"Cliff Hagan",17.7234803337306,3.15375446960667,6.62097735399285,TRUE,1957,1970,6,0,0,0,2,0,0,0,0,0,0,0,1,0.619420269292644
628,"Richie Guerin",17.3066037735849,4.96580188679245,5.04481132075472,TRUE,1957,1970,6,0,0,0,3,0,0,0,0,0,0,0,0,0.475243919656232
570,"Larry Costello",12.2124645892351,4.55382436260623,3.8314447592068,FALSE,1955,1968,6,0,0,0,1,0,0,0,0,0,0,0,1,0.232256849720322
596,"Jack Twyman",19.2466585662211,2.26123936816525,6.59052247873633,TRUE,1956,1966,6,0,0,0,2,0,0,0,0,0,0,0,0,0.422485800010184
633,"Tom Heinsohn",18.6452599388379,2.01529051987768,8.79051987767584,TRUE,1957,1965,6,0,0,0,4,0,0,0,0,0,0,0,8,0.999168487999539
528,"George Yardley",19.2012711864407,1.72669491525424,8.9406779661017,TRUE,1954,1960,6,0,0,0,1,1,0,0,0,0,0,0,0,0.663464954329795
469,"Neil Johnston",19.4244186046512,2.4593023255814,11.3488372093023,TRUE,1952,1959,6,0,0,0,1,4,0,0,0,0,0,0,1,0.990691542973189
410,"Vern Mikkelsen",14.3962804005722,2.16738197424893,8.49785407725322,TRUE,1950,1959,6,0,0,0,4,0,0,0,0,0,0,0,4,0.927078308496842
4352,"Nikola Jokić",20.4820846905537,6.71824104234528,10.6026058631922,FALSE,2016,2024,5,2,0,0,1,3,0,0,1,0,0,1,1,1
4032,"Kawhi Leonard",19.687306501548,2.9938080495356,6.39783281733746,FALSE,2012,2024,5,0,0,2,2,3,3,4,1,0,0,2,2,0.9991154563019
4036,"Klay Thompson",19.6702997275204,2.32697547683924,3.55313351498638,FALSE,2012,2024,5,0,0,0,0,0,0,1,1,2,0,0,4,0.895502371537609
3830,"Kevin Love",16.8094701240135,2.32919954904171,10.3213077790304,FALSE,2009,2024,5,0,0,0,2,0,0,0,0,0,1,0,1,0.531156378677638
3734,"Al Horford",13.3284742468416,3.28182701652089,8.03401360544218,FALSE,2008,2024,5,0,0,0,0,0,0,1,1,1,0,0,0,0.140601016008958
3951,"John Wall",18.6831530139104,8.86398763523957,4.17928902627512,FALSE,2011,2023,5,0,0,0,0,0,0,1,1,1,0,0,0,0.652585295276918
3048,"Chauncey Billups",15.150527325024,5.40364333652924,2.8686481303931,FALSE,1998,2014,5,0,0,0,1,0,0,2,0,2,0,1,1,0.399448151710259
2781,"Chris Webber",20.676293622142,4.24308062575211,9.77617328519856,TRUE,1994,2008,5,0,1,0,3,1,0,0,1,1,0,0,0,0.942014062892369
2386,"Reggie Miller",18.1994240460763,2.9812814974802,3.01079913606911,TRUE,1988,2005,5,0,0,0,0,0,0,0,0,3,0,0,0,0.250387606411214
2552,"Tim Hardaway",17.7312572087659,8.18339100346021,3.29296424452134,TRUE,1990,2003,5,0,0,0,3,1,0,0,1,1,0,0,0,0.826875897774662
2232,"Chris Mullin",18.1653144016227,3.49898580121704,4.09127789046653,TRUE,1986,2001,5,0,0,0,2,1,0,0,0,1,0,0,0,0.426067939409044
2285,"Brad Daugherty",18.9580291970803,3.7007299270073,9.53832116788321,FALSE,1987,1994,5,0,0,0,0,0,0,0,1,1,0,0,0,0.665347748361784
1889,"Sidney Moncrief",15.5554106910039,3.64146023468057,4.66101694915254,TRUE,1980,1991,5,0,0,2,4,1,4,1,0,0,0,0,0,0.923270367913853
1701,"Dennis Johnson",14.1227272727273,4.99909090909091,3.86272727272727,TRUE,1977,1990,5,0,0,0,1,1,6,3,0,0,0,1,3,0.981982506640218
1767,"Marques Johnson",20.1041968162084,3.62083936324168,6.97105643994211,FALSE,1978,1990,5,0,0,0,2,1,0,0,1,0,0,0,0,0.731953159371113
1602,"Maurice Lucas",14.5514201762977,2.44662095984329,9.11459353574926,FALSE,1975,1988,5,0,0,0,1,0,1,1,0,0,0,0,1,0.331535942212622
1424,"Bob McAdoo",22.0504694835681,2.28990610328638,9.44600938967136,TRUE,1973,1986,5,1,1,0,1,1,0,0,1,0,0,0,2,0.999999916584081
1559,"Bobby Jones",12.1052072263549,2.68012752391073,6.09883103081828,TRUE,1975,1986,5,0,0,0,0,0,10,1,1,0,0,0,1,0.960753813470396
1637,"David Thompson",22.6722972972973,3.27533783783784,4.13175675675676,TRUE,1976,1984,5,0,0,0,0,2,0,0,1,0,0,0,0,0.79920095522249
1469,"Paul Westphal",15.5637910085055,4.363304981774,1.91980558930741,TRUE,1973,1984,5,0,0,0,1,3,0,0,0,0,0,0,1,0.683089672740461
1226,"Spencer Haywood",20.2736966824645,1.82582938388626,10.2784360189573,TRUE,1970,1983,5,0,0,0,2,2,0,0,1,0,0,0,1,0.942799960105445
1520,"Larry Kenon",17.2260638297872,2.22340425531915,8.91090425531915,FALSE,1974,1983,5,0,0,0,0,0,0,0,1,0,0,0,1,0.532245661795375
1155,"Wes Unseld",10.7967479674797,3.88414634146341,13.9928861788618,TRUE,1969,1981,5,1,1,0,0,1,0,0,1,0,0,1,1,0.999999743632396
1323,"Rudy Tomjanovich",17.42578125,2.04817708333333,8.0703125,FALSE,1971,1981,5,0,0,0,0,0,0,0,0,0,0,0,0,0.210217901493599
1214,"Mack Calvin",16.1218543046358,4.79072847682119,2.54701986754967,FALSE,1970,1981,5,0,0,0,0,0,0,0,1,0,0,0,0,0.165782779290299
1315,"Pete Maravich",24.2370820668693,5.41489361702128,4.17477203647416,TRUE,1971,1980,5,0,0,0,2,2,0,0,1,0,0,0,0,0.941443235377497
1250,"Charlie Scott",20.6931659693166,4.9023709902371,3.96931659693166,TRUE,1971,1980,5,0,0,0,0,0,0,0,1,0,0,0,1,0.688268020706682
1317,"Ralph Simpson",16.7163120567376,3.34326241134752,3.71063829787234,FALSE,1971,1980,5,0,0,0,0,0,0,0,0,0,0,0,0,0.110863005409701
848,"Gail Goodrich",18.6042677012609,4.66052376333657,3.180407371484,TRUE,1966,1979,5,0,0,0,0,1,0,0,0,0,0,0,1,0.58675342254338
842,"Billy Cunningham",21.1818181818182,4.29220779220779,10.3649350649351,TRUE,1966,1976,5,0,0,0,1,3,0,0,1,0,0,0,1,0.989736950092948
934,"Connie Hawkins",18.7142857142857,4.14935064935065,8.8474025974026,TRUE,1968,1976,5,0,0,0,0,1,0,0,0,0,0,0,1,0.824591673877423
947,"Donnie Freeman",18.8780864197531,3.53703703703704,3.53703703703704,FALSE,1968,1976,5,0,0,0,0,0,0,0,0,0,0,0,1,0.345186771820225
1034,"Roger Brown",17.3520661157025,3.82644628099174,6.21157024793388,TRUE,1968,1975,5,0,0,0,0,0,0,0,0,0,0,0,3,0.807867324734486
791,"Zelmo Beaty",17.1057367829021,1.53543307086614,10.8717660292463,TRUE,1963,1975,5,0,0,0,0,0,0,0,1,0,0,0,1,0.579432104867401
797,"Gus Johnson",16.2329635499208,2.54041204437401,12.0824088748019,TRUE,1964,1973,5,0,0,0,4,0,2,0,1,0,0,0,1,0.90698015980178
705,"Don Ohl",15.8858321870702,3.08528198074278,2.97524071526823,FALSE,1961,1970,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0716628074198103
652,"Sam Jones",17.6934557979334,2.5361653272101,4.94259471871412,TRUE,1958,1969,5,0,0,0,3,0,0,0,0,0,0,0,10,0.999199314422801
680,"Wayne Embry",12.4909747292419,1.43682310469314,9.07821901323706,FALSE,1959,1969,5,0,0,0,0,0,0,0,0,0,0,0,1,0.15466295853581
694,"Rudy LaRusso",15.6345108695652,2.11413043478261,9.42391304347826,FALSE,1960,1969,5,0,0,0,0,0,0,1,0,0,0,0,0,0.120588166089853
607,"Tom Gola",11.2765042979943,4.24355300859599,8.04727793696275,TRUE,1956,1966,5,0,0,0,1,0,0,0,0,0,0,0,1,0.242211549181703
563,"Gene Shue",14.4034334763949,3.7310443490701,4.08440629470672,FALSE,1955,1964,5,0,0,0,1,1,0,0,0,0,0,0,0,0.169550939773237
169,"Carl Braun",13.4835025380711,3.67005076142132,2.69289340101523,TRUE,1948,1962,5,0,0,0,1,0,0,0,0,0,0,0,1,0.113101967013158
162,"Andy Phillip",9.10699001426534,5.3623395149786,3.41654778887304,TRUE,1948,1958,5,0,0,0,2,0,0,0,0,0,0,0,1,0.0921270939025754
219,"Bobby Wanzer",12.1901408450704,3.22183098591549,3.48415492957746,TRUE,1949,1957,5,0,0,0,3,0,0,0,0,0,0,0,1,0.105414210095197
4654,"Luka Dončić",27.7492795389049,7.96829971181556,8.53314121037464,FALSE,2019,2024,4,0,1,0,0,3,0,0,1,0,0,0,0,0.997213326008539
4085,"Draymond Green",8.68270481144343,5.58127438231469,6.93498049414824,FALSE,2013,2024,4,0,0,1,1,0,4,3,0,1,0,0,4,0.888383149263465
4518,"Jayson Tatum",22.6783369803063,3.32822757111597,7.06126914660832,FALSE,2018,2024,4,0,0,0,0,1,0,0,1,1,0,0,0,0.741960112029676
4495,"Donovan Mitchell",24.6908665105386,4.48946135831382,4.21311475409836,FALSE,2018,2024,4,0,0,0,0,0,0,0,1,0,0,0,0,0.564535952204125
4034,"Kemba Walker",19.3146666666667,5.25066666666667,3.77466666666667,FALSE,2012,2023,4,0,0,0,0,0,0,0,0,1,0,0,0,0.264592838042969
3926,"DeMarcus Cousins",19.5749235474006,3.02599388379205,10.1896024464832,FALSE,2011,2022,4,0,0,0,2,0,0,0,1,0,0,0,0,0.519827915109186
3704,"Rajon Rondo",9.75653082549634,7.92476489028213,4.54440961337513,FALSE,2007,2022,4,0,0,0,0,0,2,2,0,1,1,0,2,0.324706040662724
3701,"Paul Millsap",13.3972350230415,2.19170506912442,7.07188940092166,FALSE,2007,2022,4,0,0,0,0,0,0,1,0,0,1,0,0,0.0217056055065996
3218,"Shawn Marion",15.219260533104,1.88993981083405,8.68529664660361,FALSE,2000,2015,4,0,0,0,0,0,0,0,0,2,1,0,1,0.259368815233429
2950,"Rasheed Wallace",14.4328223624887,1.79801623083859,6.67628494138864,FALSE,1996,2013,4,0,0,0,0,0,0,0,0,0,1,0,1,0.0859527070293654
2971,"Ben Wallace",5.74816176470588,1.32077205882353,9.63419117647059,TRUE,1997,2012,4,0,0,4,3,0,5,1,0,2,0,0,1,0.931863236530982
